id,name,ingredient,image,main
423405,四喜蒸饺,芹菜、干香菇、鸡蛋、胡萝卜、猪肉、饺子皮、生姜、盐、苹果醋、生抽、料酒、玉米油。,https://i8.meishichina.com/attachment/recipe/2018/10/20/201810201540029794895219128234.JPG?x-oss-process=style/f320x240,main
423355,豆芽青菜汤饺,饺子皮、鲜肉、莲藕、胡萝卜、生抽、料酒、胡椒粉、豆芽、青菜。,https://i8.meishichina.com/attachment/recipe/2018/10/20/201810201540010220695344280145.jpg?x-oss-process=style/f320x240,main
423352,青菜鸡蛋炒粉,米粉、鸡蛋、青菜、胡萝卜、肉末、生抽、料酒、细盐、鸡精。,https://i8.meishichina.com/attachment/recipe/2018/10/20/201810201540008414053799280145.jpg?x-oss-process=style/f320x240,main
423349,肉末蛋丝拌米粉,米粉、肉末、生菜、鸡蛋、葱、蚝油、生抽、料酒、白糖、玉米油。,https://i8.meishichina.com/attachment/recipe/2018/10/20/201810201540008007465518280145.jpg?x-oss-process=style/f320x240,main
423331,紫苏油酥饼,紫苏油、泡打粉、白糖、普通面粉、鸡蛋、蛋液。,https://i8.meishichina.com/attachment/recipe/2018/10/20/2018102015400000349901806550.jpg?x-oss-process=style/f320x240,main
423317,生煎萝卜丝饼,全能面粉、热水、精盐、萝卜丝、精盐、蚝油、味极、五香粉、胡椒粉、麻油、面粉。,https://i8.meishichina.com/attachment/recipe/2018/10/20/20181020153998977882527420449.jpg?x-oss-process=style/f320x240,main
423301,红糖发糕,中筋粉、玉米淀粉、红糖、温水、干酵母。,https://i8.meishichina.com/attachment/recipe/2018/10/20/20181020153996557388011112236.jpg?x-oss-process=style/f320x240,main
414416,双色馒头卷,面粉、酵母、南瓜泥、面粉、酵母、紫薯泥、牛奶。,https://i8.meishichina.com/attachment/recipe/2018/08/21/2018082115348367554568451954.jpeg?x-oss-process=style/f320x240,main
423273,无油版照烧鸡腿饭,鸡腿、西兰花、胡萝卜、蜂蜜、生抽、老抽、黑胡椒、冰糖、料酒。,https://i8.meishichina.com/attachment/recipe/2018/10/19/2018101915399452282947071275.jpg?x-oss-process=style/f320x240,main
423214,鲜虾萝卜丝热汤面,澳麦鲜鸡蛋挂面、水果绿萝卜、海虾、姜。,https://i8.meishichina.com/attachment/recipe/2018/10/19/20181019153992013443421732685.jpg?x-oss-process=style/f320x240,main
423208,腊肠芋头焖饭,广式腊肠、芋头、胡萝卜、洋葱、蚝油、红烧酱油、盐、郫县豆瓣酱。,https://i8.meishichina.com/attachment/recipe/2018/10/19/2018101915399181504539037209.jpg?x-oss-process=style/f320x240,main
423182,小笼包,面粉、肉、洋葱、香菇、水、酵母、糖、十三香、淀粉、胡椒粉、鸡精、油、盐。,https://i8.meishichina.com/attachment/recipe/2018/10/19/2018101915399092592407796837.jpg?x-oss-process=style/f320x240,main
423070,南瓜米糊发面饼,面粉、酵母、糖、南瓜米糊。,https://i8.meishichina.com/attachment/recipe/2018/10/18/2018101815398422675751846401.jpg?x-oss-process=style/f320x240,main
420673,卤肉饭,五花肉、干香菇、水煮蛋、青菜、洋葱、蒜头、大料、盐、生抽、老抽、冰糖。,https://i8.meishichina.com/attachment/recipe/2018/10/02/2018100215384593754418268096.jpg?x-oss-process=style/f320x240,main
423091,南瓜花卷,面粉、南瓜泥、酵母、白糖。,https://i8.meishichina.com/attachment/recipe/2018/10/18/2018101815398491421378334261.jpg?x-oss-process=style/f320x240,main
423085,胡萝卜牛肉包,面粉、发酵粉、温水、碱粉、牛肉、胡萝卜、葱、姜、油、盐、五香粉、辣椒粉。,https://i8.meishichina.com/attachment/recipe/2018/10/18/20181018153984698056510667631.jpg?x-oss-process=style/f320x240,main
411349,猪肉荠菜馅饼,面粉、猪夹心肉、荠菜、葱、虾皮、盐、白糖、蚝油。,https://i8.meishichina.com/attachment/recipe/2018/07/31/201807311532997484582938451954.jpeg?x-oss-process=style/f320x240,main
423064,红烧鸡腿面,澳麦椭圆挂面、鸡腿、生菜、花椒、八角、姜、油、冰糖、葱、蒜、料酒、生抽、盐、辣椒油。,https://i8.meishichina.com/attachment/recipe/2018/10/18/2018101815398406681129471966185.JPG?x-oss-process=style/f320x240,main
423020,紫薯馒头卷,面粉、紫薯泥、白砂糖、酵母。,https://i8.meishichina.com/attachment/recipe/2018/10/18/2018101815398261561529078819358.jpg?x-oss-process=style/f320x240,main
423011,香菇青菜包,面粉、青菜、香菇、葱、虾皮、生抽、料酒、白糖、盐、食用油、香油、泡打粉、发酵粉。,https://i8.meishichina.com/attachment/recipe/2018/10/18/2018101815398240433389588534.jpg?x-oss-process=style/f320x240,main
423005,羊肉汤菠菜手擀面,菠菜汁、面粉、食盐、熟羊肉、香菜、大葱、红椒、鸡精。,https://i8.meishichina.com/attachment/recipe/2018/10/18/2018101815398174591941806550.jpg?x-oss-process=style/f320x240,main
422992,文蛤鸡蛋羹,鸡蛋、文蛤、盐、料酒、生抽、猪油。,https://i8.meishichina.com/attachment/recipe/2018/10/17/2018101715397873744783619694186.jpg?x-oss-process=style/f320x240,main
422965,韩国泡菜饼,泡菜、鸡蛋、面粉、韭菜、盐、水。,https://i8.meishichina.com/attachment/recipe/2018/10/17/20181017153977945412824411091928.jpg?x-oss-process=style/f320x240,main
422938,牛肉洋葱胡萝卜馅饼,牛肉、胡萝卜、洋葱、小麦粉、油、盐、胡椒粉、酱油、姜。,https://i8.meishichina.com/attachment/recipe/2018/10/17/2018101715397640995727356100832.jpg?x-oss-process=style/f320x240,main
422790,红烧肉酸菜盖浇饭,五花肉、酸菜、姜、蒜、干辣椒、红曲粉、白糖、高梁酒、五香粉、鸡精、酱油。,https://i8.meishichina.com/attachment/recipe/2018/10/16/2018101615396738641107796837.jpg?x-oss-process=style/f320x240,main
422903,毛豆米炒饭,米饭、毛豆、小米椒、玉米油、盐、生抽、姜、葱花、八角。,https://i8.meishichina.com/attachment/recipe/2018/10/17/20181017153975315955110449735.jpg?x-oss-process=style/f320x240,main
422895,猪肉香菇酱拌面,猪肉、香菇、甜面酱、面条、油、盐、味精、白糖、料酒、生抽、淀粉、葱姜。,https://i8.meishichina.com/attachment/recipe/2018/10/17/2018101715397489596471436100832.jpg?x-oss-process=style/f320x240,main
422739,蛋炒饭,米饭、鸡蛋、虾、胡萝卜、蒜、葱、甜椒。,https://i8.meishichina.com/attachment/recipe/2018/10/16/201810161539657648211563830.jpg?x-oss-process=style/f320x240,main
422876,菠面排骨汤面,菠菜面、排骨汤、盐、生抽、香菜、姜末、葱花、香油。,https://i8.meishichina.com/attachment/recipe/2018/10/17/20181017153974010158010449735.jpg?x-oss-process=style/f320x240,main
422865,木耳蛋丝炒波纹面,新良鸡蛋劲爽波纹面、鸡蛋、木耳、小葱、胡萝卜、黄瓜、生抽、盐。,https://i8.meishichina.com/attachment/recipe/2018/10/17/201810171539735416862709232087.jpg?x-oss-process=style/f320x240,main
413981,彩虹馒头,南瓜泥、面粉、酵母、紫薯泥。,https://i8.meishichina.com/attachment/recipe/2018/08/18/201808181534585104690448451954.jpeg?x-oss-process=style/f320x240,main
422803,菠菜泥馒头,菠菜叶、面粉、酵母、清水、泡打粉。,https://i8.meishichina.com/attachment/recipe/2018/10/16/2018101615396791332871806550.jpg?x-oss-process=style/f320x240,main
422796,萝卜丝饼,面粉、红萝卜、植物油、虾皮、大葱、胡萝卜、温水。,https://i8.meishichina.com/attachment/recipe/2018/10/16/201810161539676738096817552931.jpg?x-oss-process=style/f320x240,main
422784,荞麦菜卷,荞麦粉、面粉、鸡蛋、土豆、青红椒、西兰花、口蘑、菠菜、干辣椒、葱、蒜、盐、色拉油、醋。,https://i8.meishichina.com/attachment/recipe/2018/10/16/2018101615396729732406799180075.jpg?x-oss-process=style/f320x240,main
422776,上海生煎包,猪肉、肉皮冻、姜末、糖、盐、麻油、淀粉、肉皮、葱段、姜片、黄酒、低筋面粉、高筋面粉、盐、水、酵母。,https://i8.meishichina.com/attachment/recipe/2018/10/16/2018101615396708532618117885543.JPG?x-oss-process=style/f320x240,main
422769,火龙果鸡蛋卷,火龙果、清水、青瓜、鸡蛋、火腿片、豆腐干、低筋面粉。,https://i8.meishichina.com/attachment/recipe/2018/10/16/20181016153966887661267610844812.jpg?x-oss-process=style/f320x240,main
422761,鸡蛋抱饺,菠菜叶、面粉、肉糜、水萝卜、鸡蛋、猪油、食盐、鸡精、生抽、黑芝麻、红椒、花生油、葱、姜、清水。,https://i8.meishichina.com/attachment/recipe/2018/10/16/2018101615396651566211806550.jpg?x-oss-process=style/f320x240,main
421885,鸡蛋汉堡,高筋粉、盐、白糖、酵母、鸡蛋、牛奶、黄油、全蛋液、融化黄油、鸡蛋、番茄酱、西生菜。,https://i8.meishichina.com/attachment/recipe/2018/10/11/201810111539229310497563830.jpg?x-oss-process=style/f320x240,main
422745,香菇肉臊子酸汤面,挂面、猪肉、干香菇、香醋、生抽、红油、熟白芝麻、盐、玉米油、葱、热开水。,https://i8.meishichina.com/attachment/recipe/2018/10/16/2018101615396586415069699128234.JPG?x-oss-process=style/f320x240,main
422737,玫瑰花抱蛋煎饺,肉馅、饺子皮、鸡蛋、枸杞、芝麻、油、水。,https://i8.meishichina.com/attachment/recipe/2018/10/16/20181016153965799523497011091644.jpg?x-oss-process=style/f320x240,main
422714,芹菜早餐饼,芹菜、面粉、鸡蛋、盐、橄榄油。,https://i8.meishichina.com/attachment/recipe/2018/10/16/201810161539650434410563830.jpg?x-oss-process=style/f320x240,main
422432,南瓜果仁发面饼,南瓜、面粉、酵母、糖、鸡蛋、牛奶、植物油、葡萄干、大枣碎。,https://i8.meishichina.com/attachment/recipe/2018/10/14/2018101415394982694551846401.jpg?x-oss-process=style/f320x240,main
422702,豌豆香肠炒饭,剩米饭、青蒜苗、豌豆、胡萝卜、鸡蛋、香肠、油、盐、五香粉。,https://i8.meishichina.com/attachment/recipe/2018/10/16/20181016153964687669610667631.jpg?x-oss-process=style/f320x240,main
422693,酸辣红薯粉,红薯粉、酱肉末、葱、青蒜苗、香菜、花生米、海带、胡萝卜、辣椒酱、油泼辣子、蚝油、生抽、盐、醋、胡椒粉。,https://i8.meishichina.com/attachment/recipe/2018/10/16/20181016153962143963010667631.jpg?x-oss-process=style/f320x240,main
422636,时蔬蛋炒饭 ,米饭、娃娃菜、胡萝卜、青椒、鸡蛋、油、盐。,https://i8.meishichina.com/attachment/recipe/2018/10/15/2018101515395935477966076100832.jpg?x-oss-process=style/f320x240,main
422605,苦荞香米炒饭,大米、苦荞香米、黄瓜、火腿、胡萝卜、鸡蛋、食用油、葱、黑芝麻、孜然粉、坚果、盐、蒜、白芝麻。,https://i8.meishichina.com/attachment/recipe/2018/10/15/2018101515395864668491619180075.jpg?x-oss-process=style/f320x240,main
422595,豇豆炒饭,凉米饭、豇豆、小米椒、玉米油、盐、生抽、八角。,https://i8.meishichina.com/attachment/recipe/2018/10/15/20181015153958272140010449735.jpg?x-oss-process=style/f320x240,main
422575,香菜猪肉馅水饺,香菜、猪肉、小麦粉、芝麻油、盐、酱油、味精、葱、姜。,https://i8.meishichina.com/attachment/recipe/2018/10/15/201810151539576364887376100832.jpg?x-oss-process=style/f320x240,main
422568,胡萝卜土豆丝饼,胡萝卜、土豆、鸡蛋、面粉、虾皮、小葱、清水、盐。,https://i8.meishichina.com/attachment/recipe/2018/10/15/201810151539572347177452208713.jpg?x-oss-process=style/f320x240,main
422542,韭菜鲜肉锅贴,肉馅、韭菜、面粉、清水、食用油、葱花、酱油、蚝油、花椒油、香油、盐、鸡精、十三香、料酒。,https://i8.meishichina.com/attachment/recipe/2018/10/15/2018101515395667583595369118742.jpg?x-oss-process=style/f320x240,main
422509,芝士焗番茄,番茄、肉肠、干香菇、洋葱、冠利腌绿辣椒、马苏里拉芝士、玉米油、盐、黑胡椒粉。,https://i8.meishichina.com/attachment/recipe/2018/10/14/2018101415395290576393709128234.JPG?x-oss-process=style/f320x240,main
422486,卡通馒头,馒头自发面粉、食用色素、温水。,https://i8.meishichina.com/attachment/recipe/2018/10/14/20181014153952110955571510525325.jpg?x-oss-process=style/f320x240,main
415254,猪肉豇豆饺子,猪肉、豇豆、饺子皮、姜、蒜头、生粉、酱油、蚝油。,https://i8.meishichina.com/attachment/recipe/2018/08/26/20180826153529243242010674111.jpg?x-oss-process=style/f320x240,main
422334,家常烩饼,大饼、豆芽、菠菜、猪肉、盐、料酒、生抽、鸡精、葱花。,https://i8.meishichina.com/attachment/recipe/2018/10/13/20181013153942473690510541710.jpg?x-oss-process=style/f320x240,main
422309,海苔饭卷,米饭、海苔、橄榄油、盐、豌豆、土豆、洋葱。,https://i8.meishichina.com/attachment/recipe/2018/10/13/2018101315394168880481826100832.jpg?x-oss-process=style/f320x240,main
422306,西兰花香肠饭团,大米、罗勒鲜肉香肠、西兰花、胡萝卜、芝麻油、盐。,https://i8.meishichina.com/attachment/recipe/2018/10/13/2018101315394155409764232685.jpg?x-oss-process=style/f320x240,main
422304,排骨焖饭,大米、排骨、土豆、玉米、豌豆、姜、酱油、蚝油、料酒。,https://i8.meishichina.com/attachment/recipe/2018/10/13/20181013153941511294774432685.jpg?x-oss-process=style/f320x240,main
422292,黑米馒头,中筋面粉、黑米、细砂糖、奶粉、水、干酵母。,https://i8.meishichina.com/attachment/recipe/2018/10/13/20181013153941301752749511062146.jpg?x-oss-process=style/f320x240,main
422285,翡翠饺子,面粉、菠菜汁、水、白菜肉馅。,https://i8.meishichina.com/attachment/recipe/2018/10/13/20181013153941146454210541710.jpg?x-oss-process=style/f320x240,main
422191,南瓜枣泥饼,南瓜、糯米粉、枣泥、芝麻。,https://i8.meishichina.com/attachment/recipe/2018/10/12/20181012153935698120010497721.jpg?x-oss-process=style/f320x240,main
422238,番茄牛肉烩面,中筋面粉、熟牛肉、番茄、温水、精盐、碱面、青菜、香葱、姜、香菇、生抽、番茄酱、食用油。,https://i8.meishichina.com/attachment/recipe/2018/10/13/2018101315393971622444542208713.jpg?x-oss-process=style/f320x240,main
422218,牛肉西红柿米线,西红柿、淮山面线、牛肉羹、番茄沙司、葱花、姜丝。,https://i8.meishichina.com/attachment/recipe/2018/10/13/20181013153939375133611065138.jpg?x-oss-process=style/f320x240,main
422174,番茄炒蛋盖浇饭,稻花香米、番茄、鸡蛋、姜、豇豆角、盐、白胡椒粉、糖。,https://i8.meishichina.com/attachment/recipe/2018/10/12/2018101215393529690507576432099.jpg?x-oss-process=style/f320x240,main
422190,黄玫瑰花卷,南瓜、面粉、糖。,https://i8.meishichina.com/attachment/recipe/2018/10/12/2018101215393568832917071275.jpg?x-oss-process=style/f320x240,main
422182,香菇韭菜馅饼,香菇、韭菜、小麦粉、芝麻油、盐、味精、生抽、姜。,https://i8.meishichina.com/attachment/recipe/2018/10/12/201810121539350253240416100832.jpg?x-oss-process=style/f320x240,main
422171,青菜卤肉南瓜炒饭,剩饭、卤肉、青菜、南瓜、盐、鸡精、味极鲜。,https://i8.meishichina.com/attachment/recipe/2018/10/12/20181012153934578647810878013.jpg?x-oss-process=style/f320x240,main
422102,南瓜花样馒头,南瓜、面粉、酵母、泡打粉、白糖。,https://i8.meishichina.com/attachment/recipe/2018/10/12/2018101215393224386221806550.jpg?x-oss-process=style/f320x240,main
421895,猪油渣萝卜水煎包,面粉、酵母、糖、清水、萝卜、猪油渣、葱姜末、蚝油、生抽、十三香、盐、植物油。,https://i8.meishichina.com/attachment/recipe/2018/10/11/2018101115392305836201846401.jpg?x-oss-process=style/f320x240,main
422079,班尼迪克蛋,蛋黄、白葡萄醋、柠檬汁、胡椒粉、黄油、荷兰酱、鸡蛋、培根、牛油果、生菜、小面包、胡椒粉、白葡萄醋。,https://i8.meishichina.com/attachment/recipe/2018/10/12/20181012153931616221012911133813.jpg?x-oss-process=style/f320x240,main
422074,原味窝头,玉米面、面粉、白糖、开水。,https://i8.meishichina.com/attachment/recipe/2018/10/12/2018101215393146057039037209.jpg?x-oss-process=style/f320x240,main
422067,番茄肉酱意面,意大利面、西红柿、洋葱、蒜末、肉末、黄油、盐、糖、蕃茄酱、罗勒碎、黑胡椒、橄榄油。,https://i8.meishichina.com/attachment/recipe/2018/10/12/20181012153931212743336375.jpg?x-oss-process=style/f320x240,main
422062,家常筋饼,面粉、盐、油、热水、糖、冷水。,https://i8.meishichina.com/attachment/recipe/2018/10/12/2018101215393107557519517195.jpg?x-oss-process=style/f320x240,main
422059,芹菜木耳猪肉馅水饺 ,芹菜、木耳、猪肉、小麦粉、油、盐、味精、酱油、料酒、葱、芝麻油、姜。,https://i8.meishichina.com/attachment/recipe/2018/10/12/2018101215393106760942056100832.jpg?x-oss-process=style/f320x240,main
422024,懒人版菲菜盒子,春卷皮、韭菜、鸡蛋、粉丝、虾皮、盐、麻油、糖、鸡精。,https://i8.meishichina.com/attachment/recipe/2018/10/12/201810121539290669535266491.jpg?x-oss-process=style/f320x240,main
422019,番茄牛肉盖浇饭,一罐鲜米、番茄、牛肉、水、绿洋葱、味极鲜酱油、蚝油、鱼露、盐、白糖、玉米油、花椒、大料、香叶、桂皮、生姜。,https://i8.meishichina.com/attachment/recipe/2018/10/11/201810111539272683213620319.jpg?x-oss-process=style/f320x240,main
422015,蒜香烤吐司,吐司片、蒜末、黄油、葱花、盐、黑胡椒。,https://i8.meishichina.com/attachment/recipe/2018/10/11/20181011153926760589910541710.jpg?x-oss-process=style/f320x240,main
422003,葱香土豆饼,土豆、大葱、胡萝卜、火腿、盐、胡椒粉、淀粉。,https://i8.meishichina.com/attachment/recipe/2018/10/11/20181011153926361274610541710.jpg?x-oss-process=style/f320x240,main
421998,豌豆馒头,面粉、菠菜汁、酵母、白糖、玉米油、清水。,https://i8.meishichina.com/attachment/recipe/2018/10/11/2018101115392615053452088811491.jpg?x-oss-process=style/f320x240,main
421850,葱花银鱼蛋饼,银鱼、鸡蛋、小葱、料酒、味极鲜、十三香、盐。,https://i8.meishichina.com/attachment/recipe/2018/10/11/20181011153921975522810878013.jpg?x-oss-process=style/f320x240,main
421988,燕麦饭,燕麦米、大米、水。,https://i8.meishichina.com/attachment/recipe/2018/10/11/2018101115392561057129037209.jpg?x-oss-process=style/f320x240,main
421972,萝卜丝方便面,方便面、萝卜丝、麻椒油、尖椒。,https://i8.meishichina.com/attachment/recipe/2018/10/11/20181011153925098051110449735.jpg?x-oss-process=style/f320x240,main
421941,酒酿花生芝麻饼,面粉、酒酿、鸡蛋、花生油、花生、芝麻、红糖、白糖。,https://i8.meishichina.com/attachment/recipe/2018/10/11/2018101115392494698572196993.jpg?x-oss-process=style/f320x240,main
421960,青酱海鲜意面,蛤蜊、蒜、柠檬汁、橄榄油、黑胡椒、盐、菠菜、意面。,https://i8.meishichina.com/attachment/recipe/2018/10/11/20181011153924700474566410374676.JPG?x-oss-process=style/f320x240,main
421962,韩式泡菜饼,辣白菜、洋葱、白面、盐。,https://i8.meishichina.com/attachment/recipe/2018/10/11/2018101115392478561226710218894.jpg?x-oss-process=style/f320x240,main
421927,咖喱饭,大米、水、鸡腿、土豆、胡萝卜、洋葱、咖喱、油、盐、生抽、水。,https://i8.meishichina.com/attachment/recipe/2018/10/11/2018101115392371505097813668.jpg?x-oss-process=style/f320x240,main
415923,豆沙南瓜包子,南瓜、面粉、红豆沙、白糖、酵母粉。,https://i8.meishichina.com/attachment/recipe/2018/09/04/20180904153607237065810674111.jpg?x-oss-process=style/f320x240,main
421865,紫薯芝麻饼,糯米粉、炼乳、牛奶、生紫薯、白芝麻。,https://i8.meishichina.com/attachment/recipe/2018/10/11/20181011153922542061460111133813.jpg?x-oss-process=style/f320x240,main
421592,猪油渣萝卜馅饼,面粉、沸水、凉水、植物油、红萝卜、猪油渣、葱姜碎、蚝油、生抽、十三香、植物油、盐。,https://i8.meishichina.com/attachment/recipe/2018/10/09/2018100915390723521201846401.jpg?x-oss-process=style/f320x240,main
421841,时蔬牛肉炒饭,米饭、牛肉、西兰花、胡萝卜、玉米粒、油、盐、黑椒酱。,https://i8.meishichina.com/attachment/recipe/2018/10/11/2018101115392149173217813668.jpg?x-oss-process=style/f320x240,main
410553,翡翠火腿卷,面粉、火腿肠、菠菜、鸡蛋、油、盐、鸡精、水。,https://i8.meishichina.com/attachment/recipe/2018/07/25/201807251532517651315476535.jpg?x-oss-process=style/f320x240,main
421826,咖喱饭,大米、土豆、胡萝卜、洋葱、大蒜、盐、黑芝麻。,https://i8.meishichina.com/attachment/recipe/2018/10/11/201810111539191088718769788818.jpg?x-oss-process=style/f320x240,main
421645,银鱼蒸鸡蛋,银鱼、鸡蛋、盐。,https://i8.meishichina.com/attachment/recipe/2018/10/09/20181009153909159335710878013.jpg?x-oss-process=style/f320x240,main
421788,腊肉土豆焖饭,轻养大米、土豆、胡萝卜、水、腊肉、生抽、芝麻油。,https://i8.meishichina.com/attachment/recipe/2018/10/10/201810101539172788357847602110.jpg?x-oss-process=style/f320x240,main
421767,改良版鳗鱼粢饭团,鳗天下儿童烤鳗、大米、糯米、鸡蛋、肉松、萝卜条、海苔芝麻、沙拉酱、芝士粉、黑胡椒、盐。,https://i8.meishichina.com/attachment/recipe/2018/10/10/20181010153916128465391910654549.jpg?x-oss-process=style/f320x240,main
421734,南瓜玫瑰花馒头,面粉、南瓜、酵母。,https://i8.meishichina.com/attachment/recipe/2018/10/10/20181010153914835688510507955.jpg?x-oss-process=style/f320x240,main
421698,野葱蛋饼,野葱、鸡蛋、面粉、食盐、清水、猪油、花生油、胡萝卜。,https://i8.meishichina.com/attachment/recipe/2018/10/10/2018101015391343195771806550.jpg?x-oss-process=style/f320x240,main
421695,山药雪梨米饼,铁棍山药、雪梨、牛奶、小米粉、油。,https://i8.meishichina.com/attachment/recipe/2018/10/10/20181010153913402082113410340734.png?x-oss-process=style/f320x240,main
421678,双色花卷,面粉、水、酵母、白糖、红曲粉。,https://i8.meishichina.com/attachment/recipe/2018/10/10/2018101015391262334508334261.jpg?x-oss-process=style/f320x240,main
421666,海鲜面,梭子蟹、文蛤、面饼、盐、料酒、老姜、油。,https://i8.meishichina.com/attachment/recipe/2018/10/10/2018101015391048625797949694186.jpg?x-oss-process=style/f320x240,main
421602,猪油拌饭,鸡蛋、香葱、蒜末、猪油、老抽、蚝油、盐、鸡精。,https://i8.meishichina.com/attachment/recipe/2018/10/09/2018100915390758912488536044109.JPG?x-oss-process=style/f320x240,main
421597,南瓜饼,糖、蛋、冰水、盐、黄油、高筋面粉、酵母、老面、杏仁片、南瓜肉、糖、乳酪、奶粉、吉士粉。,https://i8.meishichina.com/attachment/recipe/2018/10/09/201810091539074951585698198941.jpg?x-oss-process=style/f320x240,main
421600,扬州炒饭,鸡蛋、黄瓜、香肠、胡萝卜、盐、鸡精。,https://i8.meishichina.com/attachment/recipe/2018/10/09/2018100915390753792762706044109.JPG?x-oss-process=style/f320x240,main
421583,风干牛肉饭,风干牛肉、米、胡萝卜、洋葱。,https://i8.meishichina.com/attachment/recipe/2018/10/09/2018100915390730093997582916.jpg?x-oss-process=style/f320x240,main
421580,香菇鸡肉馅饺子,饺子皮、新鲜香菇、鸡胸肉、香葱、料酒、生抽、盐、胡椒粉、鸡精。,https://i8.meishichina.com/attachment/recipe/2018/10/09/201810091539067204821904404188.jpg?x-oss-process=style/f320x240,main
421560,豆沙南瓜饼,南瓜、金龙鱼高筋粉、豆沙、白糖、酵母。,https://i8.meishichina.com/attachment/recipe/2018/10/09/201810091539057958224113280145.jpg?x-oss-process=style/f320x240,main
421557,黑豆馒头,黑豆、面粉、水、白糖、炼乳、酵母。,https://i8.meishichina.com/attachment/recipe/2018/10/09/201810091539057648506620319.jpg?x-oss-process=style/f320x240,main
421543,时蔬炒韭菜面片,韭菜面团、洋葱、黑木耳、彩椒、火腿肠、玉米油、姜、八角、干红辣椒、蚝油、盐、生抽、蒜。,https://i8.meishichina.com/attachment/recipe/2018/10/09/20181009153905344043910449735.jpg?x-oss-process=style/f320x240,main
421311,南瓜花卷,南瓜泥、面粉、酵母、清水、糖、植物油。,https://i8.meishichina.com/attachment/recipe/2018/10/07/2018100715389151718021846401.jpg?x-oss-process=style/f320x240,main
415537,糯米烧卖,糯米、胡萝卜、猪肉、豇豆、云吞皮、酱油、蒜头、姜。,https://i8.meishichina.com/attachment/recipe/2018/08/28/20180828153546209046710674111.jpg?x-oss-process=style/f320x240,main
421497,南瓜坚果馅饼,南瓜、糯米粉、核桃、黑芝麻、杏仁、砂糖。,https://i8.meishichina.com/attachment/recipe/2018/10/08/20181008153900829251511047852.jpg?x-oss-process=style/f320x240,main
421483,芋头排骨焖饭,排骨、芋头、胡萝卜、洋葱、冰糖、料酒、生抽、姜、盐。,https://i8.meishichina.com/attachment/recipe/2018/10/08/2018100815390039502245937482619.jpg?x-oss-process=style/f320x240,main
421465,卤肉饭,五花肉、紫洋葱、油菜、鸡蛋、糖、味淋、酱油。,https://i8.meishichina.com/attachment/recipe/2018/10/08/2018100815389978667964961476081.jpg?x-oss-process=style/f320x240,main
421386,手擀韭菜面片,韭菜、面粉、西红柿、嫩南瓜、盐、生抽、玉米油、姜、八角、干红辣椒、蒜。,https://i8.meishichina.com/attachment/recipe/2018/10/08/20181008153899194591110449735.jpg?x-oss-process=style/f320x240,main
421299,鲜肉蒸饺,面粉、猪肉、小葱、盐、鸡精、白糖、胡椒粉、生姜粉、味极鲜、酱油、淀粉。,https://i8.meishichina.com/attachment/recipe/2018/10/08/20181008153897541538510878013.jpg?x-oss-process=style/f320x240,main
421415,黄金豆沙粑粑,云硒黄金粥、糯米粉、玫瑰豆沙。,https://i8.meishichina.com/attachment/recipe/2018/10/08/2018100815389785493395379180075.jpg?x-oss-process=style/f320x240,main
421384,南瓜面片,面片、嫩南瓜、西红柿、油麦菜芯、玉米油、姜、八角、干红辣椒、盐、生抽、蒜。,https://i8.meishichina.com/attachment/recipe/2018/10/08/20181008153897135175110449735.jpg?x-oss-process=style/f320x240,main
417621,南瓜饼,南瓜、白糖、糯米粉。,https://i8.meishichina.com/attachment/recipe/2018/09/12/2018091215367393599308402271.jpg?x-oss-process=style/f320x240,main
421360,菠菜蛋黄卷饼,菠菜、面粉、鸡蛋。,https://i8.meishichina.com/attachment/recipe/2018/10/08/20181008153896140800934510340734.png?x-oss-process=style/f320x240,main
421320,红糖红枣发糕,低筋面粉、清水、温水、红糖、耐高糖酵母、细砂糖、鸡蛋、无铝泡打粉、红枣。,https://i8.meishichina.com/attachment/recipe/2018/10/07/2018100715389181235824211323220.jpg?x-oss-process=style/f320x240,main
410554,菠菜汁卷饼,面粉、鸡蛋、青菜、盐、鸡精、油、胡萝卜条、火腿肠、黄瓜条、黑芝麻。,https://i8.meishichina.com/attachment/recipe/2018/07/25/201807251532517737686476535.jpg?x-oss-process=style/f320x240,main
421290,煎金元宝饺子,面粉、熟南瓜、韭菜、肉糜、大虾、食盐、鸡精、生抽、花生油、黑芝麻、葱叶末。,https://i8.meishichina.com/attachment/recipe/2018/10/07/2018100715389084426631806550.jpg?x-oss-process=style/f320x240,main
421250,粘糕,江米面、红枣、白菜叶、清水。,https://i8.meishichina.com/attachment/recipe/2018/10/07/2018100715388893766977345450.jpg?x-oss-process=style/f320x240,main
421200,发面葱油饼,中筋面粉、清水、酵母、泡打粉、食油、猪油、精盐、葱花、香葱油、菜油。,https://i8.meishichina.com/attachment/recipe/2018/10/06/20181006153883823469325420449.jpg?x-oss-process=style/f320x240,main
421196,西葫芦韭菜鸡蛋馅水饺,饺子粉、韭菜、西葫芦、鸡蛋、油、盐、五香粉、蚝油。,https://i8.meishichina.com/attachment/recipe/2018/10/06/2018100615388329634292041499680.jpg?x-oss-process=style/f320x240,main
421193,水晶虾饺,澄面、淀粉、开水、胡萝卜、马蹄、盐、姜粉、酱油、老抽。,https://i8.meishichina.com/attachment/recipe/2018/10/06/20181006153882909589910497721.jpg?x-oss-process=style/f320x240,main
